mmsi,navigationalstatus,sog,cog,heading,shiptype,width,length,draught
275334000,Under way using engine,8.3,228.1,228.0,Cargo,10.0,65.0,2.2
266465000,Under way using engine,13.2,147.2,145.0,Tanker,19.0,120.0,7.8
266465000,Under way using engine,13.4,135.9,135.0,Tanker,19.0,120.0,7.8
244201000,Under way using engine,14.9,133.3,136.0,Cargo,23.0,151.0,6.6
244201000,Under way using engine,14.9,134.4,136.0,Cargo,23.0,151.0,6.6
257048880,Under way using engine,9.4,346.5,348.0,Cargo,13.0,111.0,5.7
244201000,Under way using engine,15.2,135.7,135.0,Cargo,23.0,151.0,6.6
266465000,Under way using engine,13.4,144.8,145.0,Tanker,19.0,120.0,7.8
275334000,Under way using engine,8.4,226.9,226.0,Cargo,10.0,65.0,2.2
266465000,Under way using engine,13.3,144.4,143.0,Tanker,19.0,120.0,7.8
257048880,Under way using engine,9.9,336.9,337.0,Cargo,13.0,111.0,5.7
244201000,Under way using engine,15.4,137.4,136.0,Cargo,23.0,151.0,6.6
266465000,Under way using engine,13.4,145.9,143.0,Tanker,19.0,120.0,7.8
275334000,Under way using engine,9.2,214.9,214.0,Cargo,10.0,65.0,2.2
257048880,Under way using engine,10.0,338.9,339.0,Cargo,13.0,111.0,5.7
275334000,Under way using engine,9.4,214.9,215.0,Cargo,10.0,65.0,2.2
244201000,Under way using engine,15.5,137.2,135.0,Cargo,23.0,151.0,6.6
266465000,Under way using engine,13.7,141.9,140.0,Tanker,19.0,120.0,7.8
244201000,Under way using engine,15.5,136.7,136.0,Cargo,23.0,151.0,6.6
266465000,Under way using engine,13.4,143.5,142.0,Tanker,19.0,120.0,7.8
244201000,Under way using engine,15.6,136.7,136.0,Cargo,23.0,151.0,6.6
265547260,Under way using engine,12.7,181.1,181.0,Passenger,8.0,30.0,2.6
257048880,Under way using engine,9.6,340.8,341.0,Cargo,13.0,111.0,5.7
275334000,Under way using engine,9.7,219.1,216.0,Cargo,10.0,65.0,2.2
257048880,Under way using engine,9.6,340.5,341.0,Cargo,13.0,111.0,5.7
275334000,Under way using engine,9.6,218.5,216.0,Cargo,10.0,65.0,2.2
266465000,Under way using engine,13.0,142.7,140.0,Tanker,19.0,120.0,7.8
266465000,Under way using engine,13.0,142.4,140.0,Tanker,19.0,120.0,7.8
244201000,Under way using engine,15.2,164.3,164.0,Cargo,23.0,151.0,6.6
244201000,Under way using engine,14.1,33.2,32.0,Cargo,23.0,151.0,6.6
244201000,Under way using engine,15.0,163.6,164.0,Cargo,23.0,151.0,6.6
266465000,Under way using engine,13.0,142.6,141.0,Tanker,19.0,120.0,7.8
244201000,Under way using engine,14.9,163.6,164.0,Cargo,23.0,151.0,6.6
266465000,Under way using engine,12.8,141.7,140.0,Tanker,19.0,120.0,7.8
257048880,Under way using engine,9.0,313.1,320.0,Cargo,13.0,111.0,5.7
257048880,Under way using engine,9.2,316.1,315.0,Cargo,13.0,111.0,5.7
275334000,Under way using engine,8.9,148.5,144.0,Cargo,10.0,65.0,2.2
219592000,Under way using engine,17.7,343.3,343.0,Passenger,26.0,169.0,6.3
266465000,Under way using engine,12.9,142.7,141.0,Tanker,19.0,120.0,7.8
244201000,Under way using engine,15.1,162.4,164.0,Cargo,23.0,151.0,6.6
219011922,Under way using engine,10.0,200.7,205.0,Tanker,13.0,83.0,5.5
219011922,Under way using engine,10.0,214.6,215.0,Tanker,13.0,83.0,5.5
244201000,Under way using engine,14.9,164.0,164.0,Cargo,23.0,151.0,6.6
275334000,Under way using engine,8.8,145.5,144.0,Cargo,10.0,65.0,2.2
266465000,Under way using engine,12.6,140.9,139.0,Tanker,19.0,120.0,7.8
257048880,Under way using engine,9.3,315.4,319.0,Cargo,13.0,111.0,5.7
219011922,Under way using engine,9.6,170.1,168.0,Tanker,13.0,83.0,5.5
219592000,Under way using engine,17.5,319.7,319.0,Passenger,26.0,169.0,6.3
266465000,Under way using engine,12.5,140.7,138.0,Tanker,19.0,120.0,7.8
244201000,Under way using engine,14.8,166.9,165.0,Cargo,23.0,151.0,6.6
257048880,Under way using engine,9.3,317.7,320.0,Cargo,13.0,111.0,5.7
275334000,Under way using engine,8.5,130.6,134.0,Cargo,10.0,65.0,2.2
219011922,Under way using engine,9.8,151.6,156.0,Tanker,13.0,83.0,5.5
266465000,Under way using engine,6.8,98.9,106.0,Tanker,19.0,120.0,7.8
275334000,Under way using engine,8.5,130.4,134.0,Cargo,10.0,65.0,2.2
244201000,Under way using engine,14.6,166.1,165.0,Cargo,23.0,151.0,6.6
257048880,Under way using engine,9.4,317.7,319.0,Cargo,13.0,111.0,5.7
219230000,Under way using engine,6.4,244.6,232.0,Passenger,28.0,110.0,5.0
219011922,Under way using engine,9.9,151.0,155.0,Tanker,13.0,83.0,5.5
244201000,Under way using engine,14.8,165.3,165.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.2,320.0,322.0,Passenger,26.0,169.0,6.3
244201000,Under way using engine,14.9,166.5,165.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.4,322.1,323.0,Passenger,26.0,169.0,6.3
275334000,Under way using engine,7.3,129.8,131.0,Cargo,10.0,65.0,2.2
257048880,Under way using engine,9.7,319.3,318.0,Cargo,13.0,111.0,5.7
219592000,Under way using engine,17.6,322.9,323.0,Passenger,26.0,169.0,6.3
257048880,Under way using engine,9.6,318.2,316.0,Cargo,13.0,111.0,5.7
219011922,Under way using engine,9.6,157.8,159.0,Tanker,13.0,83.0,5.5
244201000,Under way using engine,14.7,165.7,165.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.5,323.6,323.0,Passenger,26.0,169.0,6.3
219011922,Under way using engine,9.7,157.9,159.0,Tanker,13.0,83.0,5.5
219592000,Under way using engine,17.5,323.4,323.0,Passenger,26.0,169.0,6.3
257048880,Under way using engine,9.7,317.1,315.0,Cargo,13.0,111.0,5.7
275334000,Under way using engine,6.2,188.9,181.0,Cargo,10.0,65.0,2.2
244201000,Under way using engine,14.9,165.7,165.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.3,351.1,350.0,Passenger,26.0,169.0,6.3
244201000,Under way using engine,15.0,166.5,165.0,Cargo,23.0,151.0,6.6
219011922,Under way using engine,9.7,160.2,158.0,Tanker,13.0,83.0,5.5
257048880,Under way using engine,10.0,315.3,315.0,Cargo,13.0,111.0,5.7
257048880,Under way using engine,10.0,316.5,316.0,Cargo,13.0,111.0,5.7
219592000,Under way using engine,17.9,351.4,350.0,Passenger,26.0,169.0,6.3
244201000,Under way using engine,14.8,169.6,165.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.9,350.9,350.0,Passenger,26.0,169.0,6.3
219011922,Under way using engine,9.4,159.3,158.0,Tanker,13.0,83.0,5.5
219592000,Under way using engine,17.5,351.0,350.0,Passenger,26.0,169.0,6.3
275334000,Under way using engine,6.9,188.3,183.0,Cargo,10.0,65.0,2.2
244201000,Under way using engine,14.5,167.3,163.0,Cargo,23.0,151.0,6.6
265547230,Under way using engine,12.0,177.0,177.0,Passenger,8.0,34.0,3.0
219011922,Under way using engine,9.5,158.5,158.0,Tanker,13.0,83.0,5.5
244201000,Under way using engine,14.8,164.5,163.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.5,341.1,341.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.3,341.0,340.0,Passenger,26.0,169.0,6.3
244201000,Under way using engine,14.1,129.3,131.0,Cargo,23.0,151.0,6.6
244201000,Under way using engine,13.9,130.0,130.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.6,341.8,340.0,Passenger,26.0,169.0,6.3
219011922,Under way using engine,9.4,158.6,158.0,Tanker,13.0,83.0,5.5
275334000,Under way using engine,7.6,164.3,166.0,Cargo,10.0,65.0,2.2
219011922,Under way using engine,9.3,159.4,158.0,Tanker,13.0,83.0,5.5
275334000,Under way using engine,8.0,166.7,166.0,Cargo,10.0,65.0,2.2
244201000,Under way using engine,12.0,128.4,127.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.7,338.6,339.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.8,339.5,339.0,Passenger,26.0,169.0,6.3
244201000,Under way using engine,12.0,161.4,161.0,Cargo,23.0,151.0,6.6
244201000,Under way using engine,12.4,162.0,162.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.7,338.0,337.0,Passenger,26.0,169.0,6.3
219011922,Under way using engine,9.2,159.0,158.0,Tanker,13.0,83.0,5.5
219592000,Under way using engine,18.1,339.2,340.0,Passenger,26.0,169.0,6.3
275334000,Under way using engine,3.6,185.1,177.0,Cargo,10.0,65.0,2.2
219592000,Under way using engine,16.3,336.8,337.0,Passenger,26.0,169.0,6.3
244201000,Under way using engine,14.1,156.4,154.0,Cargo,23.0,151.0,6.6
219011922,Under way using engine,9.3,157.5,158.0,Tanker,13.0,83.0,5.5
219592000,Under way using engine,18.2,338.7,338.0,Passenger,26.0,169.0,6.3
244201000,Under way using engine,14.1,192.6,189.0,Cargo,23.0,151.0,6.6
219011922,Under way using engine,9.2,159.3,160.0,Tanker,13.0,83.0,5.5
275334000,Under way using engine,7.1,169.0,167.0,Cargo,10.0,65.0,2.2
219592000,Under way using engine,17.9,298.1,292.0,Passenger,26.0,169.0,6.3
244201000,Under way using engine,13.1,185.7,184.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.4,278.8,273.0,Passenger,26.0,169.0,6.3
219011922,Under way using engine,9.6,159.0,159.0,Tanker,13.0,83.0,5.5
219011922,Under way using engine,9.7,167.4,169.0,Tanker,13.0,83.0,5.5
219592000,Under way using engine,16.8,274.2,268.0,Passenger,26.0,169.0,6.3
244201000,Under way using engine,12.7,169.3,168.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.7,254.4,249.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,18.2,255.4,252.0,Passenger,26.0,169.0,6.3
275334000,Under way using engine,7.2,195.4,198.0,Cargo,10.0,65.0,2.2
219592000,Under way using engine,17.6,254.8,251.0,Passenger,26.0,169.0,6.3
219011922,Under way using engine,9.4,164.8,168.0,Tanker,13.0,83.0,5.5
219592000,Under way using engine,17.5,254.8,251.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.1,254.6,250.0,Passenger,26.0,169.0,6.3
244201000,Under way using engine,10.3,178.8,185.0,Cargo,23.0,151.0,6.6
219592000,Under way using engine,17.1,251.6,246.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,16.6,254.0,250.0,Passenger,26.0,169.0,6.3
255805837,Under way using engine,14.8,58.1,55.0,Cargo,22.0,141.0,6.8
255805837,Under way using engine,14.8,56.9,53.0,Cargo,22.0,141.0,6.8
244201000,Under way using engine,14.4,195.2,196.0,Cargo,23.0,151.0,6.6
275334000,Under way using engine,7.8,195.0,196.0,Cargo,10.0,65.0,2.2
219011922,Under way using engine,10.0,169.7,170.0,Tanker,13.0,83.0,5.5
255805837,Under way using engine,14.4,56.1,55.0,Cargo,22.0,141.0,6.8
219011922,Under way using engine,10.0,169.5,171.0,Tanker,13.0,83.0,5.5
275334000,Under way using engine,7.7,194.7,196.0,Cargo,10.0,65.0,2.2
219592000,Under way using engine,3.0,314.4,299.0,Passenger,26.0,169.0,6.3
219011922,Under way using engine,10.1,144.2,145.0,Tanker,13.0,83.0,5.5
219011922,Under way using engine,9.9,143.6,145.0,Tanker,13.0,83.0,5.5
219592000,Under way using engine,17.9,49.3,49.0,Passenger,26.0,169.0,6.3
219592000,Under way using engine,17.9,8.5,7.0,Passenger,26.0,169.0,6.3
219011922,Under way using engine,10.2,145.4,145.0,Tanker,13.0,83.0,5.5
219011922,Under way using engine,10.5,146.3,146.0,Tanker,13.0,83.0,5.5
219592000,Under way using engine,17.8,6.4,5.0,Passenger,26.0,169.0,6.3
219011922,Under way using engine,11.0,136.7,135.0,Tanker,13.0,83.0,5.5
219011922,Under way using engine,10.9,136.6,135.0,Tanker,13.0,83.0,5.5
219027828,Unknown value,0.0,,,Pleasure,6.0,23.0,
265621730,Unknown value,0.0,233.9,,Sailing,3.0,10.0,
219000121,Moored,0.0,201.9,7.0,Military,6.0,20.0,2.1
220474000,Moored,0.0,266.4,237.0,Cargo,14.0,77.0,5.4
219017886,Unknown value,0.5,,,Pleasure,5.0,18.0,
219017202,Unknown value,0.0,173.3,,Pleasure,3.0,9.0,
219018733,Unknown value,0.0,,,Pleasure,4.0,10.0,
266465000,At anchor,0.1,303.1,196.0,Tanker,19.0,120.0,7.8
219230000,Under way using engine,9.2,77.9,87.0,Passenger,28.0,110.0,5.0
219011922,Under way using engine,10.3,128.8,132.0,Tanker,13.0,83.0,5.5
230091950,Under way using engine,10.8,135.3,138.0,Cargo,13.0,83.0,4.3
219011922,Under way using engine,9.3,134.0,133.0,Tanker,13.0,83.0,5.5
219011922,Under way using engine,9.5,133.8,134.0,Tanker,13.0,83.0,5.5
230091950,Under way using engine,10.7,136.3,138.0,Cargo,13.0,83.0,4.3
230091950,Under way using engine,10.7,135.0,138.0,Cargo,13.0,83.0,4.3
636018579,Under way using engine,10.9,118.1,121.0,Tanker,44.0,250.0,8.5
219011922,Under way using engine,9.5,130.0,132.0,Tanker,13.0,83.0,5.5
230091950,Under way using engine,10.8,134.9,143.0,Cargo,13.0,83.0,4.3
636018579,Under way using engine,5.1,109.6,105.0,Tanker,44.0,250.0,8.5
230091950,Under way using engine,10.8,138.2,144.0,Cargo,13.0,83.0,4.3
219011922,Under way using engine,9.2,147.9,149.0,Tanker,13.0,83.0,5.5
230091950,Under way using engine,10.9,136.8,143.0,Cargo,13.0,83.0,4.3
219011922,Under way using engine,9.1,166.9,166.0,Tanker,13.0,83.0,5.5
219005477,Power-driven vessel towing astern,15.8,131.4,,Pilot,4.0,14.0,
230091950,Under way using engine,11.0,136.5,141.0,Cargo,13.0,83.0,4.3
255805837,Under way using engine,13.8,137.6,137.0,Cargo,22.0,141.0,6.8
255805837,Under way using engine,13.8,139.4,137.0,Cargo,22.0,141.0,6.8
219011922,Under way using engine,10.0,203.9,205.0,Tanker,13.0,83.0,5.5
219011922,Under way using engine,10.0,205.2,204.0,Tanker,13.0,83.0,5.5
230091950,Under way using engine,11.1,136.3,138.0,Cargo,13.0,83.0,4.3
255805837,Under way using engine,13.7,135.9,136.0,Cargo,22.0,141.0,6.8
230091950,Under way using engine,11.3,136.1,138.0,Cargo,13.0,83.0,4.3
255805837,Under way using engine,14.1,135.0,137.0,Cargo,22.0,141.0,6.8
230091950,Under way using engine,11.3,137.0,137.0,Cargo,13.0,83.0,4.3
219011922,Under way using engine,10.5,157.4,156.0,Tanker,13.0,83.0,5.5
255805837,Under way using engine,13.9,135.1,137.0,Cargo,22.0,141.0,6.8
255805837,Under way using engine,13.9,135.5,137.0,Cargo,22.0,141.0,6.8
211265530,Under way using engine,7.2,115.0,129.0,Cargo,19.0,100.0,6.4
257740000,Under way using engine,10.3,330.3,330.0,Cargo,16.0,99.0,4.6
230091950,Under way using engine,11.6,136.5,137.0,Cargo,13.0,83.0,4.3
257740000,Under way using engine,9.9,329.5,327.0,Cargo,16.0,99.0,4.6
255805837,Under way using engine,13.8,137.1,137.0,Cargo,22.0,141.0,6.8
257740000,Under way using engine,9.9,330.4,328.0,Cargo,16.0,99.0,4.6
230091950,Under way using engine,11.7,143.9,148.0,Cargo,13.0,83.0,4.3
211265530,Under way using engine,15.0,60.0,62.0,Cargo,19.0,100.0,6.4
266273000,Under way using engine,11.7,297.4,297.0,Tanker,24.0,156.0,6.7
219011922,Under way using engine,10.0,190.0,188.0,Tanker,13.0,83.0,5.5
255805837,Under way using engine,16.3,132.9,135.0,Cargo,22.0,141.0,6.8
255805837,Under way using engine,16.1,134.2,135.0,Cargo,22.0,141.0,6.8
211265530,Under way using engine,14.1,60.0,63.0,Cargo,19.0,100.0,6.4
230091950,Under way using engine,11.9,163.2,167.0,Cargo,13.0,83.0,4.3
266273000,Under way using engine,12.0,298.5,300.0,Tanker,24.0,156.0,6.7
255805837,Under way using engine,13.9,141.8,136.0,Cargo,22.0,141.0,6.8
211265530,Under way using engine,14.1,59.0,63.0,Cargo,19.0,100.0,6.4
257740000,Under way using engine,10.8,332.6,329.0,Cargo,16.0,99.0,4.6
211265530,Under way using engine,14.3,60.0,63.0,Cargo,19.0,100.0,6.4
257740000,Under way using engine,10.8,332.0,328.0,Cargo,16.0,99.0,4.6
266273000,Under way using engine,12.5,298.2,295.0,Tanker,24.0,156.0,6.7
230091950,Under way using engine,11.5,163.4,165.0,Cargo,13.0,83.0,4.3
255805837,Under way using engine,13.9,138.7,134.0,Cargo,22.0,141.0,6.8
211265530,Under way using engine,14.3,88.0,90.0,Cargo,19.0,100.0,6.4
219011922,Under way using engine,9.2,167.9,168.0,Tanker,13.0,83.0,5.5
266273000,Under way using engine,11.9,341.4,339.0,Tanker,24.0,156.0,6.7
230091950,Under way using engine,11.3,162.7,164.0,Cargo,13.0,83.0,4.3
255805837,Under way using engine,14.2,139.2,133.0,Cargo,22.0,141.0,6.8
211265530,Under way using engine,14.3,97.0,97.0,Cargo,19.0,100.0,6.4
209525000,Under way using engine,8.9,343.2,343.0,Cargo,13.0,90.0,4.3
257064430,Under way using engine,6.5,186.1,185.0,Cargo,14.0,90.0,6.4
257740000,Under way using engine,10.4,351.7,358.0,Cargo,16.0,99.0,4.6
255805837,Under way using engine,14.1,157.4,162.0,Cargo,22.0,141.0,6.8
211265530,Under way using engine,14.3,98.0,96.0,Cargo,19.0,100.0,6.4
209525000,Under way using engine,9.2,344.4,343.0,Cargo,13.0,90.0,4.3
220259000,Under way using engine,5.7,294.4,292.0,Tug,11.0,30.0,4.8
266273000,Under way using engine,10.9,39.0,38.0,Tanker,24.0,156.0,6.7
266239000,Under way using engine,13.3,11.0,12.0,Passenger,30.0,183.0,6.7
266273000,Under way using engine,11.1,39.0,38.0,Tanker,24.0,156.0,6.7
230091950,Under way using engine,11.3,162.8,165.0,Cargo,13.0,83.0,4.3
219011922,Under way using engine,9.4,183.3,185.0,Tanker,13.0,83.0,5.5
266239000,Under way using engine,13.3,11.5,11.0,Passenger,30.0,183.0,6.7
255805837,Under way using engine,13.7,162.7,164.0,Cargo,22.0,141.0,6.8
211265530,Under way using engine,14.2,98.0,96.0,Cargo,19.0,100.0,6.4
257064430,Under way using engine,6.4,184.5,183.0,Cargo,14.0,90.0,6.4
211265530,Under way using engine,14.2,98.0,95.0,Cargo,19.0,100.0,6.4
255805837,Under way using engine,13.3,163.4,163.0,Cargo,22.0,141.0,6.8
265041000,Under way using engine,9.6,273.2,267.0,Passenger,28.0,111.0,5.0
230091950,Under way using engine,11.4,164.2,167.0,Cargo,13.0,83.0,4.3
257740000,Under way using engine,9.9,6.8,5.0,Cargo,16.0,99.0,4.6
211265530,Under way using engine,13.9,87.0,84.0,Cargo,19.0,100.0,6.4
266186000,Engaged in fishing,7.6,181.1,184.0,Fishing,5.0,16.0,2.5
211265530,Under way using engine,13.7,60.0,59.0,Cargo,19.0,100.0,6.4
266239000,Under way using engine,12.5,39.7,40.0,Passenger,30.0,183.0,6.7
266273000,Under way using engine,10.8,37.0,37.0,Tanker,24.0,156.0,6.7
230091950,Under way using engine,11.3,167.5,167.0,Cargo,13.0,83.0,4.3
211265530,Under way using engine,12.9,114.0,126.0,Cargo,19.0,100.0,6.4
266239000,Under way using engine,13.0,40.0,40.0,Passenger,30.0,183.0,6.7
265698740,Under way using engine,9.1,307.5,304.0,Passenger,12.0,50.0,3.0
219011922,Under way using engine,10.1,191.5,192.0,Tanker,13.0,83.0,5.5
211265530,Under way using engine,13.0,136.0,137.0,Cargo,19.0,100.0,6.4
266273000,Under way using engine,10.7,32.0,32.0,Tanker,24.0,156.0,6.7
209525000,Under way using engine,9.1,23.9,16.0,Cargo,13.0,90.0,4.3
255805837,Under way using engine,13.3,163.8,160.0,Cargo,22.0,141.0,6.8
266239000,Under way using engine,13.0,41.1,41.0,Passenger,30.0,183.0,6.7
257740000,Under way using engine,10.7,38.7,38.0,Cargo,16.0,99.0,4.6
255805837,Under way using engine,13.4,160.1,157.0,Cargo,22.0,141.0,6.8
257740000,Under way using engine,10.8,38.2,38.0,Cargo,16.0,99.0,4.6
209525000,Under way using engine,8.5,82.1,81.0,Cargo,13.0,90.0,4.3
211265530,Under way using engine,13.8,144.0,140.0,Cargo,19.0,100.0,6.4
266273000,Under way using engine,10.8,36.0,35.0,Tanker,24.0,156.0,6.7
257064430,Under way using engine,5.7,181.9,181.0,Cargo,14.0,90.0,6.4
230091950,Under way using engine,10.9,163.4,165.0,Cargo,13.0,83.0,4.3
266239000,Under way using engine,8.7,78.3,85.0,Passenger,30.0,183.0,6.7
211265530,Under way using engine,13.8,144.0,141.0,Cargo,19.0,100.0,6.4
255805837,Under way using engine,13.1,165.0,162.0,Cargo,22.0,141.0,6.8
266186000,Engaged in fishing,7.6,232.6,241.0,Fishing,5.0,16.0,2.5
266186000,Engaged in fishing,7.5,238.0,246.0,Fishing,5.0,16.0,2.5
209525000,Under way using engine,8.6,60.1,60.0,Cargo,13.0,90.0,4.3
266273000,Under way using engine,10.5,21.0,20.0,Tanker,24.0,156.0,6.7
211265530,Under way using engine,14.0,140.0,144.0,Cargo,19.0,100.0,6.4
257740000,Under way using engine,10.2,37.8,37.0,Cargo,16.0,99.0,4.6
230091950,Under way using engine,10.8,165.1,168.0,Cargo,13.0,83.0,4.3
257740000,Under way using engine,10.4,3.2,4.0,Cargo,16.0,99.0,4.6
266273000,Under way using engine,11.0,27.9,30.0,Tanker,24.0,156.0,6.7
230091950,Under way using engine,11.0,166.2,169.0,Cargo,13.0,83.0,4.3
255805837,Under way using engine,12.8,166.1,167.0,Cargo,22.0,141.0,6.8
211265530,Under way using engine,14.3,148.0,147.0,Cargo,19.0,100.0,6.4
209525000,Under way using engine,7.9,57.7,57.0,Cargo,13.0,90.0,4.3
211265530,Under way using engine,13.9,148.0,144.0,Cargo,19.0,100.0,6.4
255805837,Under way using engine,12.7,167.5,170.0,Cargo,22.0,141.0,6.8
244850900,Under way using engine,13.0,6.4,8.0,Cargo,17.0,135.0,7.1
244850900,Under way using engine,12.9,7.5,8.0,Cargo,17.0,135.0,7.1
266273000,Under way using engine,10.8,86.4,87.0,Tanker,24.0,156.0,6.7
257064430,Under way using engine,6.0,185.6,186.0,Cargo,14.0,90.0,6.4
255805837,Under way using engine,10.5,166.2,166.0,Cargo,22.0,141.0,6.8
257740000,Under way using engine,9.9,4.9,5.0,Cargo,16.0,99.0,4.6
230091950,Under way using engine,10.9,165.9,167.0,Cargo,13.0,83.0,4.0
209525000,Under way using engine,7.7,55.8,57.0,Cargo,13.0,90.0,4.3
266273000,Under way using engine,10.8,85.4,87.0,Tanker,24.0,156.0,6.7
244850900,Under way using engine,11.7,345.4,351.0,Cargo,17.0,135.0,7.1
266248000,Under way using engine,12.9,56.5,57.0,Cargo,26.0,190.0,6.5
209525000,Under way using engine,7.8,56.3,56.0,Cargo,13.0,90.0,4.3
266248000,Under way using engine,13.1,57.0,57.0,Cargo,26.0,190.0,6.5
266273000,Under way using engine,10.4,83.6,87.0,Tanker,24.0,156.0,6.7
